-26844.6
-26874.1
-26831
-26863.3
-26852.8
-26847.9
-26844.4
-26854.5
-26872.1
-26864.2
-26820.7
-26848.3
-26883.9
-26852.1
-26851.3
-26883.5
-26868.8
-26842.5
-26850.9
-26836.6
-26873.9
-26846.1
-26834.7
-26873.7
-26840.3
-26831.4
-26858
-26826.1
-26852.5
-26873
-26849.4
-26864.5
-26834.2
-26838.2
-26862.9
-26831.4
-26892.1
-26848.6
-26841.6
-26857.9
-26871.1
-26873.7
-26829.9
-26872.6
-26894.7
-26854.5
-26865.4
-26855.4
-26875
-26850.8
-26849.1
-26862.2
-26867.7
-26874
-26852.5
-26864.4
-26853.6
-26869.7
-26862.5
-26857.9
-26843.4
-26830.9
-26855.5
-26855.8
-26864.7
-26841.3
-26857.1
-26861.6
-26892
-26854.6
-26854
-26854.5
-26851.1
-26884.8
-26868.1
-26859.3
-26877.1
-26848
-26887.5
-26858.3
-26880.4
-26853.3
-26853.9
-26884.7
-26859.1
-26848
-26859.5
-26874.7
-26856.5
-26849.8
-26882.4
-26874.1
-26842.2
-26881.3
-26877.1
-26857.3
-26861.3
-26882.8
-26878.4
-26879.4
-26850.8
-26878.7
-26873.2
-26882.9
-26840.8
-26857.2
-26858.2
-26887.4
-26863
-26851.6
-26846.4
-26876.7
-26879.4
-26851.4
-26857.8
-26877.8
-26868.7
-26856.2
-26856.5
-26864.2
-26876.7
-26853.5
-26864.8
-26855.3
-26858.4
-26873.7
-26856.3
-26849.9
-26859.1
-26872.3
-26840.6
-26876.7
-26865.3
-26860.3
-26868.6
-26851.5
-26863.6
-26843.8
-26856.8
-26882.5
-26891.6
-26849
-26847
-26860.1
-26847.2
-26873.6
-26878.2
-26873.3
-26866.1
-26872
-26835.1
-26845
-26855.9
-26889.7
-26859.5
-26866.1
-26888.6
-26840.9
-26860.9
-26877.4
-26848.2
-26878.2
-26856.8
-26856.5
-26896.2
-26886.2
-26868.8
-26841.6
-26844.8
-26858.4
-26890.1
-26858.4
-26866.9
-26852.9
-26853.1
-26870.9
-26865.6
-26891.2
-26883.7
-26868.2
-26854.6
-26853
-26850.8
-26906.9
-26887.9
-26852.8
-26852.7
-26891.7
-26858.7
-26838.4
-26849.1
-26855.7
-26860.2
-26864
-26856.8
-26838.8
-26851.1
-26864.5
-26861.5
-26865.9
-26898
-26842.8
-26872
-26888
-26882.8
-26862.8
-26838.4
-26854
-26854.5
-26860.8
-26874.5
-26907
-26890.6
-26869.4
-26836.3
-26868.8
-26849.3
-26862.3
-26864
-26856.3
-26845.2
-26864.1
-26856
-26858.1
-26871.3
-26852.4
-26871.7
-26867.5
-26871.5
-26850.4
-26848.5
-26837.3
-26899.6
-26864.9
-26852.6
-26851.7
-26857.8
-26847
-26874.1
-26854.1
-26876.2
-26856.3
-26851.6
-26871.3
-26844.6
-26855.9
-26851.8
-26859.8
-26884.5
-26839.5
-26894.2
-26870.5
-26871.2
-26864.4
-26858.3
-26871.3
-26881.9
-26862.3
-26862.5
-26840.9
-26874.2
-26865.8
-26874.9
-26864.7
-26850.5
-26852.4
-26866
-26863.5
-26867.2
-26842.1
-26871.7
-26837.4
-26848.8
-26876.6
-26871.8
-26856.6
-26847
-26879.3
-26877.5
-26846.3
-26869
-26876
-26860.7
-26879.1
-26866
-26859.9
-26850.3
-26850.6
-26887.9
-26862.5
-26869.4
-26859.9
-26865.1
-26866.8
-26853.2
-26865.1
-26867.8
-26847.6
-26863.3
-26861.9
-26850.9
-26857.4
-26868.4
-26897.6
-26869.2
-26860.9
-26860.5
-26834.6
-26868.1
-26856.1
-26856.4
-26844.7
-26889.3
-26870.1
-26843
-26859.9
-26868.9
-26858.6
-26853.7
-26832
-26891.1
-26871.6
-26857.5
-26872.7
-26850.2
-26860.1
-26869.7
-26878.7
-26848.8
-26878.4
-26859.7
-26860.5
-26879.7
-26854
-26882.7
-26870.5
-26882.1
-26840.2
-26864.1
-26867.7
-26838
-26853.5
-26870.2
-26889
-26866.6
-26867
-26838.7
-26848
-26854.2
-26862.9
-26861.2
-26876.1
-26843.9
-26880.1
-26853.2
-26852.8
