3298.6,163891,283217,413717,339679,375811,362933,237647,595980,611569,817406,739729,2831.06,258168,511164,618332,865154,851527,
3287.87,136314,258207,403065,404171,355985,236938,230414,539989,704946,732122,850309,2420.36,290838,380535,509692,693854,966985,
3395.58,160717,287109,389717,423875,337610,301539,260616,578285,664468,728406,745763,2836.97,338349,460755,540159,792364,821623,
3229.75,135981,286089,449652,343087,324094,289384,203860,517964,551449,1.00779e+06,887931,2517.57,258730,442844,583116,855281,764522,
3343.07,149792,324432,375970,366862,375019,299112,215949,454206,698260,821733,994194,2781.69,262177,444314,495531,669807,872702,
3066.96,157018,296401,433721,364946,353704,276351,253381,479671,588438,760839,887860,2749.85,284915,401842,757516,673698,824498,
3048.49,149453,286609,410763,408892,354027,226709,249356,545730,594878,779427,994967,2462.93,283313,390034,536861,737004,746810,
3277.51,141306,319427,421648,429279,391122,267509,293278,615374,599339,734978,842166,2914.76,261524,444242,586276,763638,857484,
3427.65,134627,277581,374927,339466,359964,238376,236709,485774,675008,672119,826573,2808.52,285927,401713,569260,633135,883734,
3505.08,123895,285867,388213,359689,343036,291330,236200,507270,604129,660922,806026,3284.52,285408,480916,717065,786532,724920,
3111.49,165196,264006,365412,335019,405018,244803,283916,538504,661061,978243,788282,3417.37,243489,477452,605876,665413,891866,
3509.57,141784,279497,436056,340637,386522,270963,277420,626668,654640,768551,1.04693e+06,2972.42,308475,440250,505815,810301,836387,
3518.21,169212,297955,375348,345860,402735,318744,239139,480235,660539,863871,713617,2588.91,250372,444999,602482,826816,736164,
3148.29,165500,302367,402356,368283,322505,267044,218412,560414,679305,682054,772970,3202.51,301727,426223,528375,785854,838811,
3449.53,155459,273382,377337,329811,326291,279228,258853,462871,708672,778465,765570,3602.99,251301,503210,537093,770124,850340,
3049.27,126933,288568,435932,384558,403548,288528,194479,656716,646398,764387,1.06401e+06,2399.66,277647,439640,585694,721263,797454,
3380.41,165178,260435,379014,419127,377827,259532,262786,511463,769044,753037,792057,2621.44,334920,458047,583743,876753,848620,
3036.06,165239,306848,348400,446572,369485,273535,226764,431974,608473,711535,870893,3260.57,282340,421402,616149,730616,829315,
3144.34,158075,286904,332697,402349,367768,294147,216437,467378,680327,799550,692506,2446.49,311163,504968,653836,739007,758066,
3559.48,172923,229039,421114,434937,364759,281098,222807,566274,554009,668049,701944,2497.02,263504,457221,572202,827189,750047,
2977.8,160267,277978,460420,427672,371945,255690,260500,454217,639599,680466,885593,2883.77,248222,417572,633741,763429,854842,
2904.15,151331,275673,380348,339497,412431,283562,242141,553391,607730,760012,844198,2502.37,241963,442351,579399,780613,756094,
3336.22,129799,239893,347629,387272,426946,291311,267719,441678,691440,924442,767587,2519.79,298742,498168,519917,882691,822792,
3431.18,137654,267522,387394,404210,333551,279565,194091,556401,743580,727606,899271,2486.75,294062,384098,642205,776204,738321,
3346.68,141083,283524,405071,345044,362799,291608,235170,595284,703014,706453,744823,3183.56,292367,393867,620184,796254,968291,
3291.63,129901,295474,369061,329666,355359,240011,286157,595216,561112,837537,737830,2758.43,247691,351567,700783,849451,734011,
2824.58,153798,234792,377324,371542,334347,266309,237727,547273,781552,775756,883623,2334.61,356439,456282,541930,831073,706066,
2592.53,168466,234154,520326,413766,377345,260744,193321,618151,790611,769033,790470,2540.78,234555,476031,670918,774377,815262,
2917.64,140220,266114,393256,412550,378082,255129,221300,625309,729824,693317,1.18124e+06,2318.57,343452,465128,559394,707569,905754,
3505.06,146463,269861,430079,412148,375242,312558,224660,518479,563161,796264,878777,2713.72,270441,542555,513252,812711,834985,
2898.05,144667,345607,368657,326878,359537,275696,251190,547307,606582,826291,829243,2765.21,254973,500893,536230,706343,832300,
2844.27,141859,279849,351972,375508,360673,240077,228230,519862,762766,616686,817771,2587.92,230545,530781,539792,706923,770808,
3815.32,150066,311376,518535,376809,350180,270013,293427,578639,665552,715383,982126,3141.85,275620,409160,649799,826355,759932,
3064.55,155469,300562,418430,374621,377533,304788,208912,443610,672091,873015,927573,2862.66,275581,505542,565541,869935,815543,
4137.9,154958,279537,370094,410513,486228,237323,262126,542672,824482,672210,914738,2632.43,297855,418714,503081,879235,826128,
2872.01,176426,309220,466757,405923,370914,249006,224543,572586,665552,784001,911590,2531.85,209964,563872,605179,720104,936054,
3340.09,169767,335607,418863,397326,381922,324362,222319,505984,536987,768989,853045,2851.29,314665,547493,609051,648945,709545,
3275.05,159695,300684,479632,349454,330196,264948,217363,465123,633648,830650,746386,3084.29,227012,424004,614959,703106,751039,
3040.62,153114,272388,377434,348857,357864,304293,241439,558728,542670,674572,768353,3058.92,258316,502937,591957,751314,845742,
3720.45,171209,269306,407209,353543,396810,232194,231531,584649,612057,692016,969654,3217.32,297195,461693,552291,789281,893001,
3257.11,163406,288290,425726,411446,404096,273583,242738,605666,636007,860739,917781,2606.82,263038,456309,559677,763757,921437,
3255.55,145817,288368,395782,388610,342320,285167,280757,532208,532269,965955,777128,2523.1,285200,573118,591347,725595,832446,
3052.55,137585,277180,379112,339794,355579,321178,257853,635593,649661,692574,801325,2542.94,273068,386602,552022,685829,656912,
4493.42,153945,290166,399592,362168,361301,270697,260201,475107,569409,859839,803798,2484.81,274126,527985,505589,659190,776895,
3485.28,134570,286857,383425,344823,408324,268742,238071,480857,560601,746267,725598,2580.43,306042,481791,544945,802354,832619,
3135.25,144032,335475,351753,364058,356459,282213,221498,431279,678655,727809,769957,2682.76,227380,492278,637795,690117,774346,
3734,130085,280990,377558,414584,358944,233202,280010,608002,669763,822669,923069,2204.78,298433,471126,594611,827279,835266,
3179.37,149144,289362,390810,350045,386898,269884,255132,584226,638046,619005,661961,2770.25,283520,478634,718612,828839,824212,
3544.18,148600,319639,384023,449347,351634,283953,269285,532311,606208,880625,922181,2694.59,245811,353631,698368,701315,802016,
3569.13,143889,288250,415232,398037,320683,289297,267192,615900,901903,657729,892736,2516.96,280086,335812,599775,904152,943392,
2975.21,137853,275626,348481,351437,347535,298813,226987,603388,798766,668353,887490,2791.88,298209,496099,587275,754870,1.06481e+06,
2843.32,157871,258138,322835,341348,375543,309544,252258,747419,652440,804323,983255,3384.68,241571,446180,548256,737505,814289,
3957.06,172262,265013,314365,333844,320122,293858,240567,498204,682450,885550,769914,3481.13,369288,465093,643548,838355,863503,
2707.19,174762,317055,411527,335352,394870,239280,245596,467390,715629,699001,812260,2932.74,265361,523162,546811,951734,801322,
2877.09,150977,242823,489004,421549,327865,316289,227518,540722,552783,832385,939390,2247.13,295900,480037,554419,766751,872473,
3736.22,154538,295309,362528,435906,411335,300118,202722,535575,663572,946206,828678,3026.04,276351,421685,548208,757345,819452,
3257.31,144507,279951,405082,394013,330685,258023,257548,436643,708285,767801,793260,3284.66,325762,387372,618492,740321,804932,
2606.69,138467,252709,450809,374608,329895,285406,205093,533088,752226,649824,1.01756e+06,3184.82,295561,534903,528986,711918,881003,
2977.16,160401,252538,425055,388897,344728,281845,253125,549426,660330,865128,890469,2797.46,294492,483030,524320,794251,853414,
3792.1,161347,280539,394680,376386,377744,380079,223281,633536,615953,751728,849998,2648.02,269444,449512,579468,766594,838186,
2982.6,149718,286712,363768,426480,327683,379171,223536,521267,833387,609213,924528,3347.99,250115,494205,610272,787215,787821,
2754.21,142509,251647,409219,355347,350294,336560,238611,656875,629497,877630,715315,2883.44,280359,585172,490526,709819,948433,
4394.27,156270,297779,378549,362386,386330,311487,234570,637880,646106,758000,933629,3467.42,245024,459907,649333,732462,1.0623e+06,
3376.79,177928,250396,401860,403997,358584,250556,233986,581816,801051,789240,820709,2866.76,279681,531836,576973,730682,824538,
3225.65,142980,229382,343546,386132,312721,284473,196518,542635,624358,880562,840162,2786.95,307105,500336,567242,757200,803043,
3146.67,133446,246282,400226,402059,343287,250805,249960,523039,603906,811117,765997,2575.82,291400,499228,534484,789965,764118,
2771.09,172059,283631,432499,348001,306700,311628,234291,481791,618689,726556,763831,3152.47,312557,534069,509679,753676,723085,
3226.04,150196,333692,458947,414723,433746,293462,220934,444946,773728,880983,864706,3009.06,276030,448381,514414,739767,720153,
4321.17,132980,240391,417032,367073,355742,296938,242035,509814,665800,809515,1.02056e+06,2938.01,277996,518611,598596,854365,754930,
3435.38,147174,262451,375673,411971,349434,251875,241440,542615,683442,607124,870747,3292.86,271457,464687,575255,756650,1.00548e+06,
2835.34,152211,297410,366802,381970,385914,297781,258641,595165,628672,636178,799371,3381.92,368701,537019,600927,898542,920041,
2734.22,130320,261324,405546,359732,369132,306254,223224,569344,540107,631713,957621,2598.25,257283,416098,637320,814532,753704,
2995.1,123053,293829,405490,355355,365468,247307,273216,502217,693777,767649,854572,2550.02,282802,501116,587839,723898,948930,
3457.26,124512,297423,434217,402969,411923,287105,227743,512420,710018,941633,922935,2882.35,282736,392946,553543,809351,898588,
2906.73,144307,239976,355219,412912,371073,251201,225284,533678,682637,746744,957285,2404.88,279176,424825,584647,712672,812772,
3342.74,127061,263206,458313,329055,345449,312089,234949,530449,674966,674422,886770,3067.66,290198,550294,707930,796703,831313,
3250.66,150237,302572,364286,367632,374869,267494,238925,481544,742985,819866,911737,2460.03,217121,419582,493489,822489,915459,
2722.31,148641,253905,434256,420404,357889,279881,262453,469592,619127,608970,740575,2527.44,290158,383912,581249,656936,875899,
3326.06,150004,266735,370135,359094,332760,303510,242164,540811,673792,727747,788979,3323.4,270614,483378,587622,722442,745119,
2966.68,160121,331844,345798,356774,346576,247536,224705,531555,751178,742002,757210,2619.03,254675,430506,561106,935488,806478,
3105.75,160821,272117,388683,381205,384890,281571,236767,594613,558922,698478,936632,2419.89,284446,480260,557246,797358,846370,
3463.93,179616,291805,390670,525366,321803,244981,214054,644696,628591,818025,719915,2760.4,274981,352936,587766,884085,903010,
2624.33,153080,274537,417584,356579,367978,296603,228058,535033,546534,845557,748645,3540.29,245934,567364,601448,863638,870240,
3215.45,144875,298540,397842,366252,377523,280659,232882,473958,564882,693629,888977,2470.57,263710,496973,643433,950892,799288,
3222.97,165966,236255,421816,365944,298111,328111,230930,514911,586277,780389,711835,2865.18,287177,479772,542981,726745,962576,
3448.46,143190,286741,395702,343828,341967,334252,220093,540463,683841,790741,811253,3194.9,317623,415308,614600,823807,821433,
3076.68,157658,254378,409615,442356,340502,231914,273731,516777,555709,901580,921858,2681.8,293483,516657,447113,733414,891183,
3180.91,152111,264510,464759,379283,346661,278175,230815,595661,546669,731393,739979,3808.59,253732,513930,541214,717189,854295,
3814.89,152440,279116,401411,390876,317802,273934,230582,522267,753816,824359,890734,3249.56,273347,497811,646558,714025,755559,
2657.83,187168,274149,401389,320873,374319,248195,226381,546261,664197,649333,931671,2749.18,261738,519783,688484,834318,751903,
3197.48,142124,336694,427415,371512,383080,276794,259307,479128,689549,749446,736750,2384.93,334410,471972,628082,879165,859221,
3037.2,153517,271960,404688,319807,391887,277916,265984,588844,534453,779688,831632,2738.48,281877,460978,624268,685765,811972,
2880.98,165033,263554,391685,360708,338628,321173,223703,502564,567723,728921,717363,2544.23,324640,507356,665448,662787,875932,
3100.17,154657,255651,364588,416464,389511,261599,234594,564956,625959,767612,865537,2359.25,246281,497048,586059,661192,955743,
3024.34,173711,273183,374233,376905,321712,257531,225141,463515,580051,942475,839464,2379.81,306509,475015,551513,744545,832918,
3489.64,172265,297115,451726,445637,406678,291805,252976,561382,581467,836009,919563,2889.62,293194,557132,622597,819866,700904,
3368.67,154537,268391,449915,282546,351126,282666,232599,598354,637179,831180,753613,3114.44,265192,425909,569248,888702,953937,
3838.77,147014,257035,474138,409221,407460,308855,246662,518462,591116,803531,980337,2564,279474,487303,608799,837935,669200,
3534.48,132053,277668,459210,364039,342186,264523,225152,586155,668295,777933,856807,2582.11,271127,488108,515403,832310,933416,
3267.09,131332,236149,342787,343061,394846,299524,217226,544983,681676,854098,981081,2743.44,322392,448466,619615,815121,672292,
3809.58,147216,302584,393581,386524,307700,275686,203101,487744,707632,1.06644e+06,907869,2465.61,236134,473110,608826,793437,825849,
3316.79,166616,308906,358472,424339,348950,267248,215961,569321,630239,772132,824889,2526.97,292600,525915,649361,849936,693333,
2754.56,154899,223040,441211,379556,384815,251585,225824,627395,698886,747110,928765,2933.88,335600,398439,508636,893110,772579,
3355.18,198240,270944,412358,401887,359342,305864,275564,568776,547701,739605,744193,2710.61,323193,413317,498639,705617,846145,
3336.31,154321,275265,407885,322873,387451,292793,211277,537323,763451,851274,938310,2493.7,278158,452100,690288,909356,686425,
3035.1,144830,322192,392820,451182,414782,237210,222111,565352,755025,847620,708423,2773.79,344156,454011,589001,876886,917799,
3040.65,152755,308074,372502,361946,337836,243493,278573,493026,703028,752261,817951,2567.45,249934,419515,644385,759852,761525,
3363.04,148939,270744,339866,349269,343054,285410,245208,471940,671388,685070,864512,2916.27,290558,449271,523012,649140,952172,
3835.45,151190,278836,429094,391901,391058,273849,241419,499994,688703,975760,968384,2732.3,255365,465003,564011,732452,789966,
2528.7,168030,260129,411293,301044,370678,335465,190957,629013,680464,813656,888511,3480.76,272193,413554,641704,734406,828061,
3225.2,144513,243541,392529,329809,334354,265249,239360,439480,707415,849522,673421,2806.8,255663,471275,519274,668343,936239,
3050.83,165852,276305,392683,361105,364266,226536,239563,491915,556272,716987,942897,2538.61,292018,448862,612125,770703,877978,
3695.63,166855,357750,422547,342572,339363,287926,259134,706804,588783,721956,812684,2817.7,279942,474657,620780,746164,870778,
3155.28,163981,277384,393266,347278,412872,309887,225978,617401,576801,704505,856961,2987.49,275275,473155,536096,849045,825975,
3719.99,166660,276175,429174,362257,328389,252849,197714,581783,592443,801793,927848,3411.23,320338,432598,561499,606561,853348,
3376.31,168868,258195,355579,329327,348405,311710,259461,528994,602343,759721,923270,2466.21,330969,460172,505869,693221,947396,
2750.79,165467,293065,386521,353870,376649,261335,228020,465651,748522,682329,764118,2348.64,305924,470339,601664,751517,726016,
3562.21,152442,259386,459854,347178,392255,271780,202141,504568,646420,722704,736991,2463.12,249318,426671,613147,800879,707651,
3441.09,128233,279714,372274,426401,343850,258986,210083,560347,695379,771512,736374,3177.47,245285,443573,576202,954928,879373,
3174.46,165413,284539,378151,360727,358019,266856,292555,571000,815717,654790,1.01336e+06,3652.63,305315,421784,545355,736022,760486,
3125.59,162834,247943,475962,381573,341356,229816,220813,636016,665416,777765,725235,2840.56,274309,378947,578133,659559,866133,
3117.33,150406,280185,386566,383251,318233,276276,200879,584613,823952,880580,748308,2566.64,273617,441751,654846,698104,864346,
3468.18,167571,285689,479543,428770,342596,291243,220983,532252,711899,836137,789340,2900.58,270174,544235,617937,730943,825716,
2658.49,163209,316436,355948,361211,366099,240014,267047,550964,570751,839247,940248,3339.21,284032,448788,551547,800380,825067,
2894.5,155797,342084,400224,471949,446383,269086,248733,553365,766410,686728,742474,3040.44,306460,516100,664588,761634,942574,
3639.04,138348,272793,361308,385295,369401,270433,251838,630445,714089,634670,800516,2671.74,317801,574817,581789,879052,729170,
3113.23,128408,287493,429741,319027,404622,270404,243167,576827,656418,713026,878249,2954.21,254122,437986,475845,896120,823213,
3457.24,131047,286226,363181,361485,324722,305268,223347,598905,547265,903284,998700,2336.23,310146,489782,575768,715131,790067,
2692.55,153328,240395,426804,335936,354765,291482,245272,468185,741641,822739,742011,3086.51,271340,393657,519074,795260,764980,
3380.58,150341,306440,440673,356575,318064,310205,216637,573071,670059,684426,884557,3289.12,295305,467664,543524,774714,974506,
2976.88,163182,278335,383324,408232,366501,226596,256088,602901,701901,804495,767391,2734.89,280021,450972,571031,617694,925047,
3040.01,157264,227321,378310,369552,417553,307772,244591,655917,633077,658903,993676,2612.41,258824,497509,559154,805095,780104,
3143.17,151430,286146,440112,406590,338085,266906,218905,622581,574783,601271,920751,2652.41,244182,462349,560682,772958,876429,
2871.6,145803,219399,366340,368467,330652,285141,215587,641494,605944,664676,780190,2898.9,279582,528096,480400,844005,789249,
3728.72,164782,287315,475028,363821,346461,351445,255855,491208,695952,858777,938609,2648.32,260577,362562,533181,769796,798226,
3491,149554,227773,447547,390398,332250,309885,253137,549099,677771,863172,851892,2801.35,292736,522958,567552,653449,760231,
2961.59,124534,328355,397758,382254,348342,270740,230693,570204,666385,875172,1.00293e+06,3395.59,318404,427078,653747,743806,827643,
3065.96,158516,306377,450297,397579,355082,239253,214054,562200,693445,689288,844699,2435.66,244267,518403,533387,722037,858681,
4264.04,140530,243037,441167,354278,306462,312369,262962,536456,686764,758146,918111,2943.31,304643,433714,690733,840379,831197,
3616.85,141602,268752,401249,384190,368529,287858,284104,580034,621772,746057,955622,3236.37,238545,475613,475198,885969,847324,
3385.3,151474,306785,434453,369673,339564,231192,220765,577689,644621,664244,1.12384e+06,2550.07,282954,446040,452191,720544,836650,
3543.15,161552,297489,393304,351190,352491,255503,203023,491679,752720,686749,836940,2838.66,280225,434817,551329,654705,902892,
2705.43,131786,301973,349068,376306,349662,306712,283464,592079,732332,773680,812509,2742.05,274718,445683,591913,739613,798662,
3935.38,164612,261121,410598,310340,385310,335736,215997,538034,639695,816075,908758,2863.18,288429,469542,571516,740692,825487,
3445.86,156467,278894,397939,341190,341149,269026,235451,631421,787841,849452,715154,2547.31,264117,466660,751161,957129,975609,
3668.58,167239,287546,397819,394800,406382,233613,219900,520139,610412,836511,847866,2883.7,297776,424995,621356,666567,737870,
3901.15,156302,239200,372187,398491,391056,276207,255965,571081,780606,719555,909727,3167.83,255594,493709,538787,731790,854848,
3143.64,148372,265928,337232,376509,333394,262481,221727,589614,627034,805332,862127,2490.5,303368,438398,716043,764232,712010,
3816.69,147437,293365,386028,352721,299626,291077,252571,473684,565969,683264,965678,2734.36,270059,475005,650243,803355,829127,
3074.43,165285,306963,400713,430932,378993,334264,235214,471075,758424,667869,946359,2839.97,296328,429989,511633,793650,823106,
3045.13,133895,258206,440995,316723,385467,269362,303313,567556,734930,752054,821686,2796.99,265267,547648,652035,937897,981551,
3051.16,129491,281591,440101,384850,363556,264374,251523,505002,755495,753793,919921,3262.73,239409,547145,600238,694652,864206,
3465.21,152650,243419,468902,380543,318414,258598,221242,565785,846532,961194,836249,2900.51,304759,529612,629894,794860,757744,
3252.41,162853,267868,356568,320391,359214,256532,317427,626057,610477,652817,892990,2175.47,234012,444088,588816,822560,767684,
2798.93,147416,253084,451361,351299,350110,261622,258339,523287,727079,832273,1.02243e+06,2564.21,301741,361620,599792,718557,839336,
3248.63,155130,267758,434221,368925,358486,331875,275416,550135,607837,699845,820826,2861.63,247331,436035,550193,824724,666402,
3181.5,150352,299642,377845,348259,339473,259570,223832,490069,587464,783146,798663,2936.09,262496,419933,580071,765398,845747,
3178.92,136851,291580,417329,353015,356810,303248,252963,507131,624048,692313,914074,3118.37,256563,434133,689152,792057,800572,
3308.07,143219,299355,427611,357363,379912,248138,238390,572850,752708,779584,893840,3032.26,219457,413486,589660,826456,733993,
4505.54,139558,224375,396454,451074,371410,303523,267141,485359,631929,768290,920117,2358.19,280697,522283,606306,802896,817325,
3457.31,129606,264271,364651,365716,341254,326308,250358,482753,694483,760687,855882,3665.82,251939,438518,520780,827548,730499,
3154.6,134209,282538,351207,351262,382411,277564,279728,527483,637558,863211,816304,2543.59,337478,470098,573024,827486,795847,
2968.4,162054,276124,423646,390279,460345,263194,236423,446169,783103,794188,741271,2895.28,300731,433718,651781,757940,984221,
2981.38,142832,252915,446306,444611,347383,312262,255055,581684,696416,624023,939459,2434.44,288380,514872,608641,824255,812523,
3489.71,161532,249128,360127,350012,358169,293889,286939,512850,617591,795309,967676,2684.77,213922,406890,532988,778760,766400,
2862.95,153846,239742,380314,413028,328343,275347,308805,473847,574977,850139,883487,2631.83,274735,620772,481583,577000,866271,
3661.43,159909,294899,432704,360743,320864,277802,203313,539643,754037,724607,814984,2577.48,286663,445489,566171,986891,899193,
2814.09,145418,252878,455633,346738,340822,246292,236001,568500,641587,780131,786432,2819.49,287609,375420,674602,829470,786763,
3196.22,125250,284488,363208,434310,375456,223465,214690,509775,602611,677197,908714,3311.34,278828,434343,562666,854621,837619,
3147.86,157741,320057,489877,353278,370347,289553,215386,463823,637345,775342,790323,2884.91,286287,475322,663014,964969,794494,
2907.35,151311,292363,438915,334872,377426,262560,202904,570447,655836,775140,1.04891e+06,2381.1,314425,552317,591066,872932,851131,
3203.05,143842,244854,412013,365793,354460,294643,262616,593080,666321,758264,776618,2679.4,241491,332703,600383,719427,809308,
3265.39,159574,303531,392256,331974,371374,318442,231652,497336,692511,813152,808165,2672.1,251009,413488,601779,744365,849266,
3327.68,153254,270585,402368,351620,329197,262660,195456,429312,695622,810886,827269,2691.21,241920,492599,591053,729493,786225,
3059.66,143200,256628,384649,382779,396314,259022,235126,471032,571912,734913,813543,2919.9,328053,518609,597594,701881,960692,
3224.73,138382,275341,455310,341151,357980,318899,217203,536412,582250,917631,1.2291e+06,2861.35,285730,480183,537785,724157,847940,
