0.908101,0.0830917,0.0088071,0.0731362,0.71842,0.208443,0.0187626,0.198488,0.78275,
0.901936,0.0794646,0.0185994,0.0705184,0.717442,0.212039,0.0275457,0.203093,0.769361,
0.929809,0.0572583,0.0129323,0.0456286,0.660511,0.293861,0.024562,0.282231,0.693207,
0.893437,0.10164,0.00492355,0.102932,0.6549,0.242168,0.00363107,0.243461,0.752908,
0.93712,0.0616456,0.00123491,0.0611991,0.619604,0.319197,0.00168143,0.31875,0.679568,
0.941799,0.0535492,0.00465131,0.0524487,0.687892,0.25966,0.00575189,0.258559,0.735689,
0.914089,0.0740399,0.0118711,0.0719577,0.588146,0.339897,0.0139533,0.337814,0.648232,
0.943586,0.0501335,0.00628056,0.0461181,0.65552,0.298362,0.010296,0.294347,0.695357,
0.920507,0.0677579,0.0117353,0.0632091,0.641734,0.295057,0.0162841,0.290508,0.693208,
0.909634,0.076172,0.0141943,0.0820973,0.567847,0.350055,0.00826901,0.355981,0.63575,
0.922187,0.0757579,0.00205485,0.0669241,0.68366,0.249416,0.0108886,0.240583,0.748529,
0.861284,0.0807588,0.0579573,0.0765163,0.720818,0.202666,0.0621998,0.198423,0.739377,
0.887229,0.0920967,0.0206738,0.104053,0.641729,0.254219,0.0087179,0.266175,0.725107,
0.926829,0.0707808,0.00239022,0.0679338,0.636634,0.295432,0.00523719,0.292585,0.702177,
0.937178,0.057486,0.00533647,0.045343,0.633718,0.320939,0.0174795,0.308796,0.673724,
0.91381,0.0829038,0.00328621,0.0744813,0.662925,0.262594,0.0117087,0.254172,0.73412,
0.916447,0.0721197,0.0114334,0.0830776,0.561321,0.355601,0.000475497,0.366559,0.632965,
0.912912,0.0851483,0.00193927,0.0778206,0.641828,0.280352,0.00926705,0.273024,0.717709,
0.917777,0.0669214,0.0153019,0.0808835,0.623757,0.295359,0.00133983,0.309321,0.689339,
0.936337,0.0340579,0.0296052,0.0548427,0.646501,0.298656,0.00882039,0.319441,0.671739,
0.902859,0.0816345,0.0155063,0.0845148,0.657449,0.258037,0.0126261,0.260917,0.726457,
0.92839,0.0404257,0.0311839,0.0529803,0.641832,0.305188,0.0186294,0.317742,0.663628,
0.868334,0.103777,0.0278897,0.0932471,0.738928,0.167825,0.0384193,0.157296,0.804285,
0.916503,0.0685358,0.0149614,0.0726917,0.623468,0.30384,0.0108056,0.307996,0.681198,
0.881466,0.115916,0.00261804,0.072777,0.684904,0.242319,0.0457567,0.19918,0.755063,
0.902732,0.0959408,0.00132773,0.0643964,0.73511,0.200494,0.0328721,0.16895,0.798178,
0.93108,0.0682271,0.000693267,0.0299883,0.597709,0.372303,0.0389321,0.334064,0.627004,
0.915292,0.0603548,0.0243531,0.0711523,0.637342,0.291506,0.0135556,0.302303,0.684141,
0.92624,0.0723357,0.00142423,0.0728961,0.662297,0.264807,0.000863783,0.265367,0.733769,
0.915398,0.0724724,0.0121299,0.0805282,0.679213,0.240259,0.00407406,0.248315,0.747611,
0.885883,0.105733,0.0083837,0.0589525,0.587598,0.353449,0.0551642,0.306669,0.638167,
0.939724,0.0502494,0.0100271,0.0596946,0.578012,0.362293,0.000581851,0.371738,0.62768,
0.908516,0.0712847,0.0201989,0.0733051,0.61408,0.312615,0.0181785,0.314635,0.667186,
0.89863,0.0910734,0.0102965,0.097522,0.609034,0.293444,0.00384787,0.299892,0.69626,
0.947167,0.0452765,0.00755667,0.0463296,0.550238,0.403433,0.00650356,0.404486,0.589011,
0.888614,0.109187,0.00219904,0.0703832,0.665949,0.263668,0.0410031,0.224864,0.734133,
0.910083,0.0669874,0.0229294,0.0587789,0.751522,0.189699,0.0311378,0.18149,0.787372,
0.93438,0.0636595,0.00196064,0.0641407,0.636958,0.298901,0.00147944,0.299383,0.699138,
0.897195,0.0901874,0.0126174,0.0795508,0.638758,0.281692,0.023254,0.271055,0.705691,
0.907883,0.087069,0.00504756,0.0915539,0.548448,0.359998,0.000562681,0.364483,0.634954,
0.902739,0.0821572,0.0151037,0.0678546,0.705049,0.227096,0.0294063,0.212794,0.7578,
0.868498,0.127098,0.00440477,0.104918,0.540582,0.3545,0.0265844,0.33232,0.641095,
0.938183,0.0480288,0.0137883,0.0490011,0.706477,0.244521,0.012816,0.245494,0.74169,
0.899894,0.0953936,0.00471271,0.0772964,0.534058,0.388646,0.0228099,0.370549,0.606641,
0.920851,0.0730049,0.0061437,0.0774425,0.686753,0.235805,0.00170615,0.240242,0.758051,
0.916855,0.0790128,0.00413242,0.0717109,0.629719,0.29857,0.0114343,0.291268,0.697298,
0.916585,0.0707518,0.0126636,0.0806215,0.677665,0.241714,0.00279398,0.251583,0.745623,
0.937975,0.0616548,0.000369916,0.0607553,0.522203,0.417042,0.00126933,0.416143,0.582588,
0.912172,0.0855484,0.00227935,0.0737956,0.621204,0.305,0.0140321,0.293248,0.69272,
0.918788,0.0627184,0.0184936,0.0441419,0.699069,0.256789,0.0370701,0.238212,0.724718,
0.918251,0.0618362,0.0199131,0.0699982,0.618549,0.311453,0.0117511,0.319615,0.668634,
0.956186,0.0399069,0.00390667,0.0379024,0.638203,0.323894,0.00591114,0.32189,0.672199,
0.887491,0.0866965,0.0258127,0.105294,0.601091,0.293615,0.00721494,0.312213,0.680572,
0.92394,0.0598573,0.0162022,0.0499887,0.632765,0.317246,0.0260708,0.307378,0.666552,
0.936049,0.0620773,0.00187322,0.0562719,0.649073,0.294655,0.00767858,0.28885,0.703471,
0.931487,0.0637447,0.00476811,0.0616846,0.587739,0.350576,0.00682828,0.348516,0.644656,
0.950231,0.0383477,0.0114208,0.0372386,0.630873,0.331888,0.0125299,0.330779,0.656691,
0.899594,0.0990714,0.00133464,0.0906596,0.573363,0.335978,0.00974645,0.327566,0.662688,
0.899863,0.09121,0.00892713,0.0976693,0.627587,0.274744,0.00246778,0.281203,0.716329,
0.929483,0.0691258,0.00139138,0.0704432,0.685697,0.243859,7.40012e-05,0.245177,0.754749,
0.923736,0.0671807,0.00908309,0.0738319,0.677456,0.248713,0.00243191,0.255364,0.742204,
0.928771,0.0640871,0.00714241,0.0549212,0.634605,0.310474,0.0163083,0.301308,0.682384,
0.896974,0.0887729,0.0142536,0.0916378,0.528553,0.379809,0.0113887,0.382674,0.605937,
0.934147,0.060273,0.0055795,0.0656355,0.628668,0.305696,0.00021699,0.311059,0.688724,
0.920557,0.0757433,0.00369977,0.0729599,0.60831,0.31873,0.00648315,0.315947,0.67757,
0.917575,0.0794748,0.00294993,0.0766114,0.647048,0.276341,0.00581332,0.273477,0.72071,
0.94803,0.0497773,0.00219294,0.0405673,0.613549,0.345884,0.0114029,0.336674,0.651924,
0.939428,0.054302,0.00627044,0.0451007,0.666559,0.288341,0.0154717,0.279139,0.705389,
0.930472,0.052356,0.0171722,0.06684,0.715631,0.217529,0.0026881,0.232013,0.765298,
0.908509,0.0792612,0.0122296,0.0681385,0.535419,0.396443,0.0233523,0.38532,0.591328,
0.921516,0.076049,0.0024354,0.0681848,0.519148,0.412667,0.0102997,0.404803,0.584897,
0.902169,0.09485,0.0029806,0.093509,0.557983,0.348508,0.00432159,0.347167,0.648511,
0.936436,0.0546289,0.00893497,0.0634026,0.617554,0.319043,0.000161255,0.327817,0.672022,
0.887352,0.0758535,0.0367945,0.0783802,0.578318,0.343302,0.0342678,0.345828,0.619904,
0.920475,0.0714999,0.0080246,0.0734712,0.634512,0.292017,0.00605339,0.293988,0.699959,
0.931347,0.0675022,0.00115071,0.0563069,0.637255,0.306438,0.012346,0.295242,0.692412,
0.895215,0.0872814,0.0175037,0.0791872,0.518246,0.402567,0.0255979,0.394473,0.57993,
0.922556,0.0651975,0.0122462,0.0496787,0.653862,0.296459,0.027765,0.280941,0.691294,
0.913185,0.0541353,0.0326793,0.0699395,0.645326,0.284734,0.0168751,0.300538,0.682586,
0.913631,0.083894,0.0024751,0.0718858,0.605275,0.322839,0.0144833,0.310831,0.674686,
0.906446,0.0933998,0.000153962,0.0885012,0.640416,0.271083,0.00505259,0.266184,0.728763,
0.921043,0.0722353,0.00672203,0.0723526,0.57836,0.349287,0.00660473,0.349404,0.643991,
0.851319,0.146494,0.00218659,0.1008,0.633274,0.265926,0.0478813,0.220231,0.731887,
0.92134,0.0760605,0.00259902,0.0420991,0.651743,0.306158,0.0365604,0.272197,0.691243,
0.925171,0.0618176,0.0130118,0.068667,0.660078,0.271255,0.00616244,0.278105,0.715733,
0.917575,0.0587042,0.0237209,0.0680244,0.607365,0.324611,0.0144008,0.333931,0.651668,
0.885739,0.106867,0.00739396,0.0992056,0.593542,0.307252,0.0150552,0.299591,0.685354,
0.907416,0.0775703,0.0150137,0.0876006,0.624245,0.288155,0.00498338,0.298185,0.696832,
0.908445,0.0800401,0.0115154,0.0563195,0.600235,0.343446,0.035236,0.319725,0.645039,
0.918712,0.0803839,0.00090414,0.0812438,0.574305,0.344451,4.42065e-05,0.345311,0.654645,
0.917422,0.0733729,0.00920539,0.0652034,0.563748,0.371049,0.0173748,0.362879,0.619746,
0.926799,0.0634448,0.00975616,0.0656668,0.630255,0.304078,0.00753418,0.3063,0.686166,
0.910407,0.0843716,0.00522133,0.0894913,0.660333,0.250176,0.000101648,0.255295,0.744603,
0.93887,0.0450724,0.0160579,0.0517963,0.632503,0.315701,0.00933405,0.322425,0.668241,
0.935423,0.0540957,0.0104813,0.0525528,0.622055,0.325392,0.0120242,0.323849,0.664127,
0.899664,0.0972811,0.0030546,0.0936944,0.536475,0.36983,0.00664133,0.366244,0.627115,
0.899042,0.100016,0.000941775,0.0909211,0.622507,0.286572,0.0100371,0.277477,0.712486,
0.916741,0.0704567,0.0128024,0.0756225,0.583933,0.340444,0.00763658,0.34561,0.646753,
0.920325,0.0699445,0.00973038,0.0716002,0.651987,0.276413,0.00807468,0.278069,0.713856,
0.912343,0.0850455,0.00261132,0.083396,0.593771,0.322833,0.00426088,0.321184,0.674555,
0.938419,0.0446197,0.0169616,0.060035,0.646249,0.293716,0.00154628,0.309131,0.689323,
0.937829,0.0499866,0.0121846,0.0521267,0.594591,0.353283,0.0100444,0.355423,0.634533,
0.895633,0.101084,0.00328339,0.0827881,0.563374,0.353838,0.0215791,0.335543,0.642878,
0.914041,0.0690607,0.0168984,0.0612688,0.6631,0.275631,0.0246903,0.267839,0.707471,
0.909348,0.0894528,0.00119928,0.0758009,0.633838,0.290362,0.0148512,0.27671,0.708439,
0.895142,0.102378,0.0024801,0.100866,0.633171,0.265963,0.00399182,0.264451,0.731557,
0.910977,0.075581,0.0134422,0.0863478,0.604073,0.309579,0.00267545,0.320346,0.676979,
0.855907,0.13784,0.0062527,0.114464,0.574979,0.310557,0.0296284,0.287181,0.683191,
0.87225,0.125011,0.00273842,0.0752953,0.613342,0.311363,0.0524543,0.261647,0.685898,
0.894463,0.092854,0.0126827,0.0610131,0.620648,0.318339,0.0445236,0.286498,0.668978,
0.929693,0.066905,0.00340166,0.0625178,0.624406,0.313077,0.00778889,0.308689,0.683522,
0.878471,0.118163,0.00336638,0.110885,0.574878,0.314237,0.010644,0.306959,0.682397,
0.953241,0.0328894,0.0138691,0.0428891,0.637179,0.319932,0.00386938,0.329931,0.666199,
0.918392,0.0698091,0.011799,0.0635864,0.598339,0.338074,0.0180217,0.331852,0.650127,
0.913805,0.0775592,0.00863592,0.0837945,0.46793,0.448275,0.00240059,0.454511,0.543089,
0.927793,0.0383601,0.0338473,0.0695203,0.612917,0.317562,0.0026871,0.348722,0.64859,
0.903621,0.0754206,0.0209585,0.0703086,0.700264,0.229428,0.0260704,0.224316,0.749614,
0.911205,0.0874774,0.00131784,0.0743905,0.583851,0.341759,0.0144047,0.328672,0.656923,
0.875754,0.106256,0.0179901,0.0745458,0.601306,0.324149,0.0497002,0.292439,0.657861,
0.907354,0.0745238,0.0181227,0.0820908,0.63219,0.285719,0.0105557,0.293286,0.696159,
0.933976,0.0657922,0.000231797,0.0628917,0.71553,0.221579,0.00313227,0.218678,0.778189,
0.925307,0.066504,0.008189,0.0718145,0.57308,0.355106,0.00287854,0.360416,0.636705,
0.92122,0.0592993,0.0194806,0.0747747,0.60482,0.320405,0.00400514,0.33588,0.660114,
0.898777,0.0978164,0.00340659,0.0812314,0.549852,0.368916,0.0199916,0.352331,0.627677,
0.898053,0.0788558,0.0230911,0.0844476,0.630187,0.285366,0.0174993,0.290957,0.691543,
0.902033,0.0802943,0.0176726,0.0738854,0.670607,0.255508,0.0240815,0.249099,0.72682,
0.921362,0.0726526,0.00598504,0.060975,0.624844,0.314181,0.0176627,0.302504,0.679834,
0.896638,0.101769,0.00159309,0.0776256,0.697749,0.224625,0.025736,0.200482,0.773782,
0.910662,0.0850283,0.00430938,0.0856948,0.578675,0.33563,0.00364296,0.336297,0.66006,
0.89237,0.0995463,0.00808342,0.101481,0.643081,0.255438,0.00614863,0.257372,0.736479,
0.911789,0.0755646,0.0126469,0.0790613,0.545191,0.375747,0.00915024,0.379244,0.611606,
0.930319,0.0685863,0.00109511,0.069535,0.586702,0.343763,0.000146407,0.344711,0.655142,
0.903954,0.0755336,0.0205129,0.0685207,0.651832,0.279647,0.0275257,0.272634,0.69984,
0.933861,0.0587933,0.00734619,0.0526887,0.646783,0.300528,0.0134508,0.294424,0.692126,
0.904592,0.0852303,0.0101775,0.0692689,0.611403,0.319328,0.0261388,0.303367,0.670494,
0.901662,0.0833009,0.0150366,0.0962402,0.579545,0.324215,0.00209731,0.337154,0.660748,
0.892328,0.100537,0.00713584,0.107012,0.621659,0.271329,0.000659986,0.277805,0.721535,
0.916366,0.0831611,0.00047297,0.0826924,0.680964,0.236344,0.000941646,0.235875,0.763183,
0.907365,0.0895109,0.00312419,0.0917432,0.590228,0.318029,0.000891975,0.320261,0.678847,
0.906608,0.0751503,0.0182415,0.0754524,0.524496,0.400052,0.0179394,0.400354,0.581707,
0.91867,0.0763298,0.00500007,0.0772986,0.654513,0.268188,0.00403135,0.269157,0.726812,
0.92642,0.0618353,0.0117449,0.0702209,0.551812,0.377967,0.00335928,0.386353,0.610288,
0.916394,0.0743171,0.00928924,0.0574214,0.681117,0.261462,0.026185,0.244566,0.729249,
0.897873,0.0891528,0.0129741,0.0957926,0.603287,0.300921,0.00633427,0.30756,0.686105,
0.924548,0.0720082,0.00344377,0.0637073,0.684539,0.251754,0.0117446,0.243453,0.744802,
0.910403,0.0859882,0.00360832,0.0774309,0.62475,0.297819,0.0121657,0.289262,0.698573,
0.922245,0.0599886,0.0177663,0.0699373,0.629591,0.300472,0.00781756,0.310421,0.681762,
0.915648,0.0841218,0.000230313,0.0812689,0.59411,0.324621,0.00308323,0.321768,0.675149,
0.898049,0.0959487,0.00600229,0.0864203,0.667688,0.245892,0.0155307,0.236364,0.748106,
0.907911,0.0886508,0.00343814,0.0765313,0.656052,0.267417,0.0155576,0.255298,0.729145,
0.911322,0.0676145,0.0210637,0.0834513,0.617866,0.298683,0.00522685,0.314519,0.680254,
0.943614,0.0466342,0.00975187,0.0561034,0.62302,0.320876,0.000282617,0.330346,0.669372,
0.918825,0.0702922,0.0108823,0.0796536,0.528612,0.391734,0.00152101,0.401095,0.597384,
0.895208,0.100887,0.00390571,0.0857382,0.551416,0.362846,0.0190543,0.347698,0.633248,
0.883302,0.103969,0.012729,0.101203,0.525244,0.373553,0.0154949,0.370787,0.613718,
0.938612,0.0503783,0.0110102,0.0572257,0.517569,0.425205,0.00416277,0.432052,0.563785,
0.934405,0.0647545,0.000840186,0.0541413,0.650895,0.294963,0.0114534,0.28435,0.704196,
0.917491,0.0815531,0.000955709,0.0748238,0.633109,0.292067,0.00768504,0.285338,0.706977,
0.923875,0.0731702,0.00295478,0.0509862,0.567464,0.38155,0.0251388,0.359366,0.615496,
0.901468,0.0958851,0.00264727,0.0971262,0.603523,0.299351,0.00140623,0.300592,0.698002,
0.923887,0.0722948,0.00381826,0.0581259,0.603703,0.338171,0.0179871,0.324002,0.658011,
0.895664,0.100161,0.00417525,0.0923014,0.629548,0.27815,0.0120346,0.270291,0.717675,
0.922005,0.070392,0.00760322,0.0773793,0.595612,0.327009,0.000615963,0.333996,0.665388,
0.908762,0.0876111,0.00362647,0.0822048,0.602262,0.315534,0.00903282,0.310127,0.68084,
0.892454,0.104723,0.00282316,0.0558771,0.654176,0.289947,0.0516688,0.241101,0.70723,
0.912726,0.0866566,0.000617558,0.0678911,0.595864,0.336245,0.019383,0.317479,0.663137,
0.921553,0.0766181,0.00182864,0.0719792,0.709048,0.218973,0.00646757,0.214334,0.779199,
0.921398,0.0639256,0.014676,0.0693601,0.624702,0.305938,0.00924154,0.311372,0.679386,
0.914858,0.0831653,0.00197665,0.063876,0.640706,0.295418,0.021266,0.276128,0.702606,
0.907015,0.0894852,0.00349948,0.0851036,0.611623,0.303273,0.00788107,0.298892,0.693227,
0.903907,0.0934819,0.00261086,0.0888297,0.654243,0.256927,0.0072631,0.252275,0.740462,
0.926822,0.0724085,0.000769473,0.0479949,0.72757,0.224435,0.0251831,0.200021,0.774796,
0.88333,0.0998375,0.0168324,0.0735891,0.633667,0.292744,0.0430809,0.266495,0.690424,
0.910047,0.0882093,0.00174387,0.0810729,0.576554,0.342373,0.00888024,0.335237,0.655883,
0.95493,0.0328581,0.0122115,0.015936,0.716831,0.267233,0.0291336,0.250311,0.720556,
0.912943,0.0758376,0.0112197,0.0795799,0.511004,0.409416,0.00747746,0.413159,0.579364,
0.870279,0.113757,0.0159644,0.102111,0.589965,0.307923,0.0276101,0.296278,0.676112,
0.912523,0.0835824,0.00389439,0.0731647,0.57674,0.350095,0.014312,0.339678,0.64601,
0.902225,0.0718604,0.0259146,0.0969365,0.595708,0.307355,0.000838574,0.332431,0.66673,
0.911841,0.0817993,0.00635952,0.0663255,0.582852,0.350822,0.0218334,0.335349,0.642818,
0.935946,0.0512869,0.0127669,0.0611508,0.637805,0.301044,0.00290301,0.310908,0.686189,
0.932851,0.0654415,0.00170787,0.0522961,0.639623,0.308081,0.0148532,0.294936,0.690211,
0.908954,0.0689431,0.0221031,0.0552032,0.660023,0.284774,0.035843,0.271034,0.693123,
0.908309,0.0895215,0.00217002,0.0850773,0.616551,0.298372,0.00661422,0.293928,0.699458,
0.890776,0.0998468,0.00937727,0.0862715,0.617152,0.296576,0.0229526,0.283001,0.694046,
0.929869,0.0637902,0.00634055,0.0698986,0.613502,0.3166,0.000232122,0.322708,0.67706,
0.914178,0.0677253,0.0180971,0.0823899,0.58878,0.32883,0.00343254,0.343494,0.653073,
0.936785,0.056953,0.00626216,0.0628228,0.668144,0.269033,0.000392381,0.274903,0.724705,
0.926833,0.0641652,0.00900187,0.0728932,0.607805,0.319302,0.000273895,0.32803,0.671696,
0.901656,0.087442,0.0109024,0.0636405,0.610118,0.326242,0.0347039,0.30244,0.662856,
0.901433,0.0956814,0.00288509,0.0687155,0.599909,0.331375,0.029851,0.30441,0.665739,
0.919471,0.0621281,0.0184006,0.0501172,0.633638,0.316245,0.0304115,0.304234,0.665354,
0.877587,0.109048,0.0133651,0.120736,0.580287,0.298977,0.00167638,0.310666,0.687658,
0.901098,0.0941465,0.0047555,0.0922066,0.616367,0.291427,0.00669542,0.289487,0.703818,
0.894169,0.102922,0.00290934,0.104875,0.622564,0.272561,0.000956609,0.274514,0.724529,
0.887209,0.105385,0.0074055,0.0673353,0.602447,0.330218,0.0454557,0.292168,0.662377,
0.938692,0.0429099,0.0183977,0.0544585,0.586588,0.358954,0.00684913,0.370502,0.622648,
0.897199,0.10184,0.000960689,0.0920039,0.618853,0.289143,0.0107972,0.279307,0.709896,
0.910117,0.0751751,0.0147082,0.083717,0.582487,0.333796,0.00616619,0.342337,0.651496,
0.91388,0.0788651,0.00725473,0.0860141,0.610981,0.303005,0.000105757,0.310153,0.689741,
0.911546,0.0841813,0.00427225,0.0823652,0.602442,0.315193,0.00608837,0.313377,0.680535,
0.870182,0.123077,0.0067408,0.105035,0.638769,0.256195,0.0247828,0.238153,0.737064,
0.893148,0.102144,0.00470792,0.106024,0.630558,0.263418,0.000828166,0.267298,0.731874,
0.925406,0.0611872,0.0134073,0.0684752,0.540982,0.390543,0.00611918,0.397831,0.59605,
0.915113,0.0726332,0.0122542,0.0687241,0.605041,0.326235,0.0161633,0.322326,0.66151,
0.902412,0.0970158,0.00057196,0.0885474,0.6275,0.283952,0.00904033,0.275484,0.715476,
0.927052,0.0715711,0.00137649,0.0636503,0.605072,0.331278,0.00929729,0.323357,0.667346,
0.930856,0.0565685,0.0125756,0.064918,0.612148,0.322934,0.00422604,0.331284,0.66449,
0.915503,0.0773208,0.0071766,0.0770281,0.621104,0.301868,0.00746928,0.301576,0.690955,
0.897624,0.0966713,0.00570432,0.0631971,0.600358,0.336445,0.0391785,0.30297,0.657851,
0.928084,0.0657976,0.00611812,0.0685641,0.657449,0.273987,0.00335161,0.276754,0.719895,
0.910845,0.0830475,0.00610727,0.0600403,0.558429,0.381531,0.0291145,0.358524,0.612362,
0.920587,0.0673497,0.0120635,0.0746305,0.69051,0.234859,0.00478264,0.24214,0.753077,
0.908849,0.0769287,0.014222,0.0763018,0.593286,0.330412,0.0148488,0.329785,0.655366,
0.883487,0.116284,0.000228533,0.110028,0.592228,0.297745,0.00648529,0.291488,0.702027,
0.899816,0.0903103,0.00987319,0.0906599,0.530854,0.378486,0.00952362,0.378835,0.611641,
0.929788,0.0580478,0.0121637,0.0521117,0.618287,0.329601,0.0180998,0.323665,0.658235,
0.911778,0.0777392,0.0104831,0.0788465,0.579942,0.341212,0.00937581,0.342319,0.648305,
0.910771,0.0794734,0.00975535,0.0774068,0.601807,0.320786,0.0118219,0.31872,0.669458,
0.89413,0.0963457,0.00952385,0.0793782,0.642212,0.27841,0.0264913,0.261442,0.712067,
0.907594,0.076988,0.0154183,0.0790446,0.646352,0.274604,0.0133616,0.27666,0.709978,
0.908176,0.0904627,0.00136105,0.0841127,0.612118,0.30377,0.00771107,0.29742,0.694869,
0.90426,0.0877727,0.00796679,0.0923851,0.631036,0.276579,0.00335438,0.281191,0.715455,
0.932421,0.0580021,0.00957654,0.0498407,0.656837,0.293322,0.0177379,0.285161,0.697101,
0.940477,0.05733,0.00219295,0.0553285,0.744173,0.200498,0.00419447,0.198497,0.797309,
0.902124,0.0899456,0.00793011,0.0901014,0.575011,0.334888,0.00777433,0.335044,0.657182,
0.897488,0.0855092,0.0170032,0.0811282,0.560593,0.358278,0.0213842,0.353897,0.624718,
0.923286,0.0766123,0.000101518,0.0764293,0.652348,0.271223,0.000284583,0.271039,0.728676,
0.932901,0.0520428,0.0150562,0.0537898,0.538343,0.407868,0.0133092,0.409614,0.577076,
0.928895,0.0675917,0.00351372,0.0622787,0.702579,0.235142,0.00882674,0.229829,0.761344,
0.919802,0.0734099,0.00678846,0.0359372,0.638259,0.325804,0.0442612,0.288331,0.667408,
0.915565,0.0781726,0.00626287,0.0820542,0.640774,0.277172,0.00238127,0.281054,0.716565,
0.957545,0.0314816,0.0109734,0.0350689,0.678706,0.286226,0.00738616,0.289813,0.702801,
0.935633,0.0479327,0.0164341,0.0436046,0.617623,0.338773,0.0207621,0.334445,0.644793,
0.890651,0.107615,0.00173447,0.0902219,0.657608,0.25217,0.0191274,0.234777,0.746096,
0.926966,0.0723781,0.000655767,0.061465,0.595752,0.342783,0.0115689,0.33187,0.656561,
0.913295,0.0774999,0.00920502,0.0764016,0.543816,0.379782,0.0103033,0.378684,0.611013,
0.92283,0.0770445,0.00012586,0.0710901,0.584408,0.344502,0.00608023,0.338548,0.655372,
0.90153,0.0736109,0.0248589,0.058395,0.645637,0.295968,0.0400748,0.280752,0.679173,
0.900721,0.091582,0.00769669,0.0922726,0.659614,0.248113,0.00700612,0.248804,0.74419,
0.924877,0.0570365,0.0180867,0.0670523,0.63253,0.300418,0.00807087,0.310434,0.681496,
0.937814,0.0573176,0.00486836,0.0620669,0.620921,0.317012,0.000119159,0.321761,0.67812,
0.943005,0.0560547,0.000940248,0.0473986,0.632906,0.319695,0.00959639,0.311039,0.679365,
0.914982,0.0762257,0.00879188,0.078927,0.629758,0.291315,0.00609053,0.294016,0.699893,
0.890289,0.101183,0.00852766,0.087504,0.654399,0.258097,0.022207,0.244418,0.733375,
0.923982,0.0721197,0.0038986,0.0572687,0.690592,0.25214,0.0187496,0.237289,0.743962,
0.921169,0.0716439,0.00718663,0.0779226,0.651453,0.270624,0.000907908,0.276903,0.722189,
0.933535,0.0632698,0.00319526,0.0592041,0.680392,0.260404,0.00726093,0.256339,0.7364,
0.924428,0.075135,0.000436979,0.0691809,0.593432,0.337387,0.00639103,0.331433,0.662176,
0.898156,0.0987121,0.00313165,0.0967533,0.619948,0.283299,0.00509037,0.28134,0.71357,
0.904477,0.0942221,0.00130089,0.0844199,0.647475,0.268105,0.0111031,0.258303,0.730594,
0.892329,0.101589,0.00608136,0.0924343,0.61139,0.296175,0.0152363,0.28702,0.697743,
0.919437,0.0643037,0.0162598,0.0790461,0.615514,0.30544,0.00151739,0.320183,0.6783,
0.923969,0.0720279,0.00400335,0.0741456,0.613485,0.312369,0.00188565,0.314487,0.683627,
0.901014,0.0930454,0.00594049,0.0820425,0.684048,0.23391,0.0169435,0.222907,0.76015,
0.938122,0.0456765,0.0162015,0.0479892,0.627282,0.324728,0.0138888,0.327041,0.65907,
0.90693,0.071961,0.0211095,0.0916865,0.599191,0.309122,0.00138393,0.328848,0.669768,
